store_id,sku_id,forecast_error_std
store_0001,sku_00172,0.04508266969172308
store_0001,sku_00173,0.025334130051611475
store_0001,sku_00174,0.013554445390303954
store_0001,sku_00175,0.0074657677774273064
store_0001,sku_00176,0.001703366838424492
store_0001,sku_00177,0.0232377138341792
store_0001,sku_00178,0.014381892319232351
store_0001,sku_00179,0.015092814465627793
store_0001,sku_00180,0.1854494270785138
store_0001,sku_00181,0.00864194435668702
store_0001,sku_00182,0.039971138246997946
store_0001,sku_00183,0.03755373044242893
store_0001,sku_00184,0.005468669050821581
store_0001,sku_00185,0.17071986397863678
store_0001,sku_00186,0.015272327601885937
store_0001,sku_00187,0.03590373755365281
store_0001,sku_00188,0.01567164330489714
store_0001,sku_00189,0.07526580190011298
store_0001,sku_00190,0.0417125034897559
store_0001,sku_00191,0.01983221293676767
store_0001,sku_00192,0.01015467022785684
store_0001,sku_00193,0.022152561779171142
store_0001,sku_00194,0.02238749561650265
store_0001,sku_00195,0.0469586533378511
store_0001,sku_00196,0.055805810558889585
store_0001,sku_00197,0.01765000680198304
store_0001,sku_00198,0.0682292199968464
store_0001,sku_00199,0.04483247612137046
store_0001,sku_00200,0.002587842802895036
store_0002,sku_00001,0.013939282957681867
store_0002,sku_00002,0.0009486772097344533
store_0002,sku_00003,0.005990505442324576
store_0002,sku_00004,0.0076538800234728956
store_0002,sku_00005,0.007198859161094245
store_0002,sku_00006,0.008002795431413539
store_0002,sku_00007,0.011966467816986242
store_0002,sku_00008,0.012858644680507488
store_0002,sku_00009,0.010225888795444133
store_0002,sku_00010,0.03235864206397242
store_0002,sku_00011,0.020058230200089674
store_0002,sku_00012,0.09278312747244322
store_0002,sku_00013,0.021809871982171092
store_0002,sku_00014,0.013011572983686933
store_0002,sku_00015,0.005554029320431069
store_0002,sku_00016,0.08871640221381136
store_0002,sku_00017,0.009434207515587751
store_0002,sku_00018,0.045151924363113105
store_0002,sku_00019,0.012943461397349993
store_0002,sku_00020,0.04490807979935763
store_0002,sku_00021,0.07861689201738326
store_0002,sku_00022,0.0035254486077094436
store_0002,sku_00023,0.003078715049281748
store_0002,sku_00024,0.21409370647213072
store_0002,sku_00025,0.006963697389666359
store_0002,sku_00026,0.03193433564017091
store_0002,sku_00027,0.02650776754393114
store_0002,sku_00028,0.0010318649775831366
store_0002,sku_00029,0.013568277751788023
store_0002,sku_00030,0.02665172190551518
store_0002,sku_00031,0.0973251654182412
store_0002,sku_00032,0.014425213147331995
store_0002,sku_00033,0.0023932397592482287
store_0002,sku_00034,0.018981038670057425
store_0002,sku_00035,0.09593838725173477
store_0002,sku_00036,0.008900079028165775
store_0002,sku_00037,0.010229565775132314
store_0002,sku_00038,0.04576530165155717
store_0002,sku_00039,0.07065727051974198
store_0002,sku_00040,0.14122921790060367
store_0002,sku_00041,0.023781439848612616
store_0002,sku_00042,0.03304820735525806
store_0002,sku_00043,0.018315744063282312
store_0002,sku_00044,0.026898926042258763
store_0002,sku_00045,0.01674756985122607
store_0002,sku_00046,0.007021523053724192
store_0002,sku_00047,0.03014697106739526
store_0002,sku_00048,0.004834244258450619
store_0002,sku_00049,0.0021253662250215345
store_0002,sku_00050,0.010125220771251869
store_0002,sku_00051,0.017699923034201082
store_0002,sku_00052,0.00741106915542997
store_0002,sku_00053,0.10629356817012316
store_0002,sku_00054,0.005420281990491626
store_0002,sku_00055,0.006322158826149753
store_0002,sku_00056,0.006471858146225484
store_0002,sku_00057,0.03331018789035997
store_0002,sku_00058,0.0061643487776746
store_0002,sku_00059,0.0032149483386172575
store_0002,sku_00060,0.053262102137403296
store_0002,sku_00061,0.0031551602437093033
store_0002,sku_00062,0.026183844190281726
store_0002,sku_00063,0.0033094669692253975
store_0002,sku_00064,0.010241072006231686
store_0002,sku_00065,0.06787968035007685
store_0002,sku_00066,0.37233636526787534
store_0002,sku_00067,0.002645380904227548
store_0002,sku_00068,0.024151643734272914
store_0002,sku_00069,0.009370866591007809
store_0002,sku_00070,0.011421254794625904
store_0002,sku_00071,0.002753851280592511
store_0002,sku_00072,0.01046236289021331
store_0002,sku_00073,0.0188004173864743
store_0002,sku_00074,0.06951650707471746
store_0002,sku_00075,0.027665204595710036
store_0002,sku_00076,0.02410867708534998
store_0002,sku_00077,0.053407683538103705
store_0002,sku_00078,0.010348420181034238
store_0002,sku_00079,0.06810871413622488
store_0002,sku_00080,0.013675022285377545
store_0002,sku_00081,0.0030770856790249294
store_0002,sku_00082,0.12611199111181837
store_0002,sku_00083,0.2904987769601001
store_0002,sku_00084,0.017373509196543447
store_0002,sku_00085,0.08671665557374542
store_0002,sku_00086,0.00738903950484476
store_0002,sku_00087,0.014010158448392773
store_0002,sku_00088,0.010709994589145413
store_0002,sku_00089,0.6997358102413876
store_0002,sku_00090,0.0015207097214275864
store_0002,sku_00091,0.013189134857922585
store_0002,sku_00092,0.035791594064597976
store_0002,sku_00093,0.004885894805976902
store_0002,sku_00094,0.04278789226394555
store_0002,sku_00095,0.02272073286164126
store_0002,sku_00096,0.012140267766409788
store_0002,sku_00097,0.00893918949144016
store_0002,sku_00098,0.017670401119009055
store_0002,sku_00099,0.13731789500538347
store_0002,sku_00100,0.00402891135805212
store_0002,sku_00101,0.04867407018462039
store_0002,sku_00102,0.03825404654496389
store_0002,sku_00103,0.0007846299049411678
store_0002,sku_00104,0.009039374889143801
store_0002,sku_00105,0.02620913641654582
store_0002,sku_00106,0.008757194057025372
store_0002,sku_00107,0.07658451041624316
store_0002,sku_00108,0.0051902733998865705
store_0002,sku_00109,0.00815688191595105
store_0002,sku_00110,0.006454220619297528
store_0002,sku_00111,0.016752703964745028
store_0002,sku_00112,0.006525151408632079
store_0002,sku_00113,0.09974094290284924
store_0002,sku_00114,0.005755658741413709
store_0002,sku_00115,0.005787812712298038
store_0002,sku_00116,0.036997489693343474
store_0002,sku_00117,0.005909303778876389
store_0002,sku_00118,1.162406023419309
store_0002,sku_00119,0.0012742937954676181
store_0002,sku_00120,0.028071267379547214
store_0002,sku_00121,0.014580953114090538
store_0002,sku_00122,0.009551094191342155
store_0002,sku_00123,0.027464361586744188
store_0002,sku_00124,0.003721443738480312
store_0002,sku_00125,0.005756016414672001
store_0002,sku_00126,0.03397682973757002
store_0002,sku_00127,0.028409504267441932
store_0002,sku_00128,0.14398921446533683
store_0002,sku_00129,0.0069891100003629135
store_0002,sku_00130,0.00339650132839878
store_0002,sku_00131,0.049373018055566244
store_0002,sku_00132,0.15224718361069617
store_0002,sku_00133,0.01562271970743038
store_0002,sku_00134,0.021356240918977802
store_0002,sku_00135,0.12690807540581947
store_0002,sku_00136,0.10712141092107429
store_0002,sku_00137,0.06034386644849685
store_0002,sku_00138,0.009165209297364483
store_0002,sku_00139,0.018344989317269165
store_0002,sku_00140,0.006412299648596859
store_0002,sku_00141,0.053812776849164655
store_0002,sku_00142,0.046287993498914416
store_0002,sku_00143,0.01117079563035241
store_0002,sku_00144,0.5079879258047484
store_0002,sku_00145,0.0045031009365370375
store_0002,sku_00146,0.04132368907748684
store_0002,sku_00147,0.007205647061442869
store_0002,sku_00148,0.029856654920106508
store_0002,sku_00149,0.0038645857372299947
store_0002,sku_00150,0.11235744884755322
store_0002,sku_00151,0.026065099016618236
store_0002,sku_00152,0.02112754489165208
store_0002,sku_00153,0.006167613005013321
store_0002,sku_00154,0.02707585458548267
store_0002,sku_00155,0.004071755281434907
store_0002,sku_00156,0.006592810130750001
store_0002,sku_00157,0.008552535365985296
store_0002,sku_00158,0.021281834352848073
store_0002,sku_00159,0.0023702468110023633
store_0002,sku_00160,0.04181808532796158
store_0002,sku_00161,0.20027827556188385
store_0002,sku_00162,0.06418258774316724
store_0002,sku_00163,0.030584173927981614
store_0002,sku_00164,0.32569141058234446
store_0002,sku_00165,0.007197230411996426
store_0002,sku_00166,0.003107568672009283
store_0002,sku_00167,0.005024769775511394
store_0002,sku_00168,0.13828733630672937
store_0002,sku_00169,0.055378272325403335
store_0002,sku_00170,0.0175027601603609
store_0002,sku_00171,0.00230971157379696
store_0002,sku_00172,0.007635868575066118
store_0002,sku_00173,0.017415416679830455
store_0002,sku_00174,0.023614207787990272
store_0002,sku_00175,0.012905920876379802
store_0002,sku_00176,0.015915182203149966
store_0002,sku_00177,0.015459310060403556
store_0002,sku_00178,0.05370534409072255
store_0002,sku_00179,0.04627357254264578
store_0002,sku_00180,0.03093805507297995
store_0002,sku_00181,9.088082427107443e-07
store_0002,sku_00182,0.14155054365562278
store_0002,sku_00183,0.04711508004316907
store_0002,sku_00184,0.004696452488198127
store_0002,sku_00185,0.2826273462577132
store_0002,sku_00186,0.1256356489081701
store_0002,sku_00187,0.06144105544976523
store_0002,sku_00188,0.16698769456965962
store_0002,sku_00189,0.037177765517082205
store_0002,sku_00190,0.0479790688838071
store_0002,sku_00191,0.14949451493999028
store_0002,sku_00192,0.020498099221725404
store_0002,sku_00193,0.01033955619641778
store_0002,sku_00194,0.006072689064514259
store_0002,sku_00195,0.1594036524017421
store_0002,sku_00196,0.010783731330808316
store_0002,sku_00197,0.044038885916325064
store_0002,sku_00198,0.025775562641751223
store_0002,sku_00199,0.002563448841066321
store_0002,sku_00200,0.017043847602425236
store_0003,sku_00001,0.024664626770528473
store_0003,sku_00002,0.00045918124806702907
store_0003,sku_00003,0.018068532513693693
store_0003,sku_00004,0.009254296054020627
store_0003,sku_00005,0.0001925478111962881
store_0003,sku_00006,0.010284709027916186
store_0003,sku_00007,0.01422028935659706
store_0003,sku_00008,0.008544068204556832
store_0003,sku_00009,5.579938008823653e-07
store_0003,sku_00010,0.1743688066557684
store_0003,sku_00011,0.008927305984953433
store_0003,sku_00012,0.007126519036998962
store_0003,sku_00013,0.014281072701512664
store_0003,sku_00014,0.0054206888890397905
store_0003,sku_00015,0.02280362114938697
store_0003,sku_00016,0.025801704337231713
store_0003,sku_00017,0.004468326011213421
store_0003,sku_00018,0.015382983441185983
store_0003,sku_00019,0.03028076572429521
store_0003,sku_00020,0.007797799178146051
store_0003,sku_00021,0.008148058732381835
store_0003,sku_00022,0.0020369979747902034
store_0003,sku_00023,0.01543944246824698
store_0003,sku_00024,0.039011268654292025
store_0003,sku_00025,0.006636663044573598
store_0003,sku_00026,0.007115967533025732
store_0003,sku_00027,0.04540890601356216
store_0003,sku_00028,3.886042034796735e-07
store_0003,sku_00029,0.00199775961193417
store_0003,sku_00030,0.003114180476301803
store_0003,sku_00031,0.00926231898810375
store_0003,sku_00032,0.013597206846611547
store_0003,sku_00033,0.008876336180287532
store_0003,sku_00034,0.0028655738818541563
store_0003,sku_00035,0.049072532502336196
store_0003,sku_00036,0.006547109972368951
store_0003,sku_00037,0.013702383496790786
store_0003,sku_00038,0.007699099749694241
store_0003,sku_00039,0.007029000003934575
store_0003,sku_00040,0.02366069100713125
store_0003,sku_00041,0.005213614800323942
store_0003,sku_00042,0.005312246331926878
store_0003,sku_00043,0.008601854726633041
store_0003,sku_00044,0.010182851197993836
store_0003,sku_00045,0.024389519500727336
store_0003,sku_00046,0.009630134881592731
store_0003,sku_00047,0.007191321573958413
store_0003,sku_00048,0.0055852548489662805
store_0003,sku_00049,0.0014170186710129764
store_0003,sku_00050,0.06940302922539632
store_0003,sku_00051,0.006732260026377688
store_0003,sku_00052,0.008208378758983823
store_0003,sku_00053,0.021718048335022225
store_0003,sku_00054,0.004502047164940905
store_0003,sku_00055,0.013386595578976968
store_0003,sku_00056,0.03337038994670631
store_0003,sku_00057,0.011093224328803017
store_0003,sku_00058,0.00723574815002908
store_0003,sku_00059,0.010344632674272403
store_0003,sku_00060,0.013386462669265208
store_0003,sku_00061,0.002517332969864497
store_0003,sku_00062,0.004140067777410562
store_0003,sku_00063,0.06214619809763191
store_0003,sku_00064,0.0042165722517414515
store_0003,sku_00065,0.02636044432546279
store_0003,sku_00066,0.04287363992601302
store_0003,sku_00067,0.006214632132068266
store_0003,sku_00068,0.011815738676800424
store_0003,sku_00069,0.004541399009121814
store_0003,sku_00070,0.009133086186138825
store_0003,sku_00071,0.0011337351112482251
store_0003,sku_00072,0.002707528129106594
store_0003,sku_00073,0.028611121609289938
store_0003,sku_00074,0.007327907725023312
store_0003,sku_00075,0.004940377932733812
store_0003,sku_00076,0.0024333866279083647
store_0003,sku_00077,0.007728153653025354
store_0003,sku_00078,0.012971847411380993
store_0003,sku_00079,0.0020514495105988365
store_0003,sku_00080,0.0022629352181312784
store_0003,sku_00081,0.0037374917031717213
store_0003,sku_00082,0.1455634654382041
store_0003,sku_00083,0.011839137401597593
store_0003,sku_00084,0.008142159821359643
store_0003,sku_00085,0.037079781204912864
store_0003,sku_00086,0.005346343861162558
store_0003,sku_00087,0.01287106572154913
store_0003,sku_00088,0.006067772289308193
store_0003,sku_00089,0.1323348222475361
store_0003,sku_00090,0.0014812195791021681
store_0003,sku_00091,0.015253834983000437
store_0003,sku_00092,0.021379950664342104
store_0003,sku_00093,0.01775305272974806
store_0003,sku_00094,0.026988652936484923
store_0003,sku_00095,0.005205058811445251
store_0003,sku_00096,0.023863715937125073
store_0003,sku_00097,0.004995483140051707
store_0003,sku_00098,0.014805298909777284
store_0003,sku_00099,0.027510284871355997
store_0003,sku_00100,0.004588929652664066
store_0003,sku_00101,0.016757869005033402
store_0003,sku_00102,0.009738099339979722
store_0003,sku_00103,0.0008832765655998904
store_0003,sku_00104,0.12671992325506123
store_0003,sku_00105,0.00628687680358887
store_0003,sku_00106,0.027103853379663097
store_0003,sku_00107,0.007881842126986852
store_0003,sku_00108,0.030335143383095838
store_0003,sku_00109,0.049677150446553305
store_0003,sku_00110,0.015456364526399221
store_0003,sku_00111,0.0028061897798852095
store_0003,sku_00112,0.02257493100292303
store_0003,sku_00113,0.03479031263748389
store_0003,sku_00114,0.04576453179339289
store_0003,sku_00115,0.04670888283125544
store_0003,sku_00116,0.007635543361074094
store_0003,sku_00117,0.007352569877633819
store_0003,sku_00118,0.2566924968578989
store_0003,sku_00119,0.003041663126298409
store_0003,sku_00120,0.008578571343967315
store_0003,sku_00121,0.013278744530910566
store_0003,sku_00122,0.004916535736237027
store_0003,sku_00123,0.017290706697449015
store_0003,sku_00124,0.0033024532840528974
store_0003,sku_00125,0.0058412968844992535
store_0003,sku_00126,0.0016398114235446752
store_0003,sku_00127,0.113975701175481
store_0003,sku_00128,0.009287067491272297
store_0003,sku_00129,0.01343380565155352
store_0003,sku_00130,0.0020524038748125084
store_0003,sku_00131,0.034679700926671636
store_0003,sku_00132,0.04979506039014198
store_0003,sku_00133,0.010199600241822818
store_0003,sku_00134,0.08580078116715481
store_0003,sku_00135,0.10636436229906583
store_0003,sku_00136,0.003661869874970564
store_0003,sku_00137,0.019085175839757204
store_0003,sku_00138,0.00851853007515754
store_0003,sku_00139,0.008445270857302126
store_0003,sku_00140,0.054772311443904265
store_0003,sku_00141,0.23754686218394475
store_0003,sku_00142,0.05232657131790286
store_0003,sku_00143,0.014268344529606469
store_0003,sku_00144,0.02463414166178166
store_0003,sku_00145,0.0023319869586164743
store_0003,sku_00146,0.021919889690520215
store_0003,sku_00147,0.003678765138510257
store_0003,sku_00148,0.018220114830008162
store_0003,sku_00149,0.0093944964766694
store_0003,sku_00150,0.06006007981660127
store_0003,sku_00151,0.002452796512148116
store_0003,sku_00152,0.0030962680196743955
store_0003,sku_00153,0.004010039002401497
store_0003,sku_00154,0.004124958726024291
store_0003,sku_00155,3.829276754323685e-06
store_0003,sku_00156,0.004202227661553387
store_0003,sku_00157,0.048036891075199074
store_0003,sku_00158,0.01821750702198974
store_0003,sku_00159,2.076859769384289e-06
store_0003,sku_00160,0.01994567247202148
store_0003,sku_00161,0.11696495586516044
store_0003,sku_00162,0.009236888935786027
store_0003,sku_00163,0.026409896845364444
store_0003,sku_00164,0.6174246556365313
store_0003,sku_00165,0.02192089379966639
store_0003,sku_00166,0.0017265140015852035
store_0003,sku_00167,0.02077586265533512
store_0003,sku_00168,0.013737539452678041
store_0003,sku_00169,0.011924020106879181
store_0003,sku_00170,0.0029782179549684364
store_0003,sku_00171,0.0019345665716315283
store_0003,sku_00172,0.0016541548642212088
store_0003,sku_00173,0.007635165864652556
store_0003,sku_00174,0.006407960450219321
store_0003,sku_00175,0.004854237787816439
store_0003,sku_00176,0.003319273565434292
store_0003,sku_00177,0.09051923250882632
store_0003,sku_00178,0.005540824788523314
store_0003,sku_00179,0.002388415686708912
store_0003,sku_00180,0.01164389421870483
store_0003,sku_00181,0.0870584878548988
store_0003,sku_00182,0.029669505652488985
store_0003,sku_00183,0.01576519866795471
store_0003,sku_00184,0.0019979505388293016
store_0003,sku_00185,0.051441165469163504
store_0003,sku_00186,0.004401240010125998
store_0003,sku_00187,0.006902758675879346
store_0003,sku_00188,0.009429980258008655
store_0003,sku_00189,0.024140657147191807
store_0003,sku_00190,0.01421782310491724
store_0003,sku_00191,0.011522469563713488
store_0003,sku_00192,0.007075414423316298
store_0003,sku_00193,0.005344565390297308
store_0003,sku_00194,0.0007828293430284886
store_0003,sku_00195,0.04555861081605692
store_0003,sku_00196,0.04548988518412548
store_0003,sku_00197,0.009120621263085972
store_0003,sku_00198,0.0038355715406253026
store_0003,sku_00199,0.0072210741788066215
store_0003,sku_00200,0.003949728007390687
store_0004,sku_00001,0.002409740413510273
store_0004,sku_00002,0.009611922972854669
store_0004,sku_00003,0.006293080910900916
store_0004,sku_00004,0.035023272256826776
store_0004,sku_00005,0.006439089028398123
store_0004,sku_00006,0.03382641326900372
store_0004,sku_00007,0.00500993652887516
store_0004,sku_00008,0.6304169440921671
store_0004,sku_00009,0.0031845460690798767
store_0004,sku_00010,0.017721625138150173
store_0004,sku_00011,0.005444498686572204
store_0004,sku_00012,0.017113837678579134
store_0004,sku_00013,0.08027332481462147
store_0004,sku_00014,0.008808298585102787
store_0004,sku_00015,0.0025679591980757362
store_0004,sku_00016,0.1839958281376087
store_0004,sku_00017,0.009056676678527551
store_0004,sku_00018,0.0013326782161546642
store_0004,sku_00019,0.009292587376401065
store_0004,sku_00020,0.030017237101163302
store_0004,sku_00021,0.07150531648000749
store_0004,sku_00022,0.001750648638519973
store_0004,sku_00023,0.004936456781442491
store_0004,sku_00024,0.011232768834273307
store_0004,sku_00025,0.013714711327779813
store_0004,sku_00026,0.019200167605515718
store_0004,sku_00027,0.036377320805533374
store_0004,sku_00028,0.010627395549574158
store_0004,sku_00029,0.007996746444119244
store_0004,sku_00030,0.0041232979281430986
store_0004,sku_00031,0.025039766926357798
store_0004,sku_00032,0.0037456037117244057
store_0004,sku_00033,0.006076522528519151
store_0004,sku_00034,0.012303673357284224
store_0004,sku_00035,0.08406388161881205
store_0004,sku_00036,0.009594746901251651
store_0004,sku_00037,0.006844200595974833
store_0004,sku_00038,0.019710101933552326
store_0004,sku_00039,0.0032231189219588036
store_0004,sku_00040,0.019251232851461252
store_0004,sku_00041,0.0053200401806112445
store_0004,sku_00042,0.005257144228106481
store_0004,sku_00043,0.09286355704214953
store_0004,sku_00044,0.011164503161569033
store_0004,sku_00045,0.006469045781336733
store_0004,sku_00046,0.013691415015663412
store_0004,sku_00047,0.004360125412819429
store_0004,sku_00048,0.002840215436555156
store_0004,sku_00049,0.001051044531529152
store_0004,sku_00050,0.003492303169512236
store_0004,sku_00051,0.004156330241447645
store_0004,sku_00052,0.010777973478814127
store_0004,sku_00053,0.021452534909057044
store_0004,sku_00054,0.008042214271782165
store_0004,sku_00055,0.01294683355754375
store_0004,sku_00056,0.0031666632168107912
store_0004,sku_00057,0.028116495788997553
store_0004,sku_00058,0.003560380819847099
store_0004,sku_00059,0.016504249669320206
store_0004,sku_00060,0.02898671559587744
store_0004,sku_00061,0.002132614374026068
store_0004,sku_00062,0.07912164487568886
store_0004,sku_00063,0.006215481015415124
store_0004,sku_00064,0.004408840681563918
store_0004,sku_00065,0.008659885204761776
store_0004,sku_00066,0.18707971946039886
store_0004,sku_00067,0.0029277265336581228
store_0004,sku_00068,0.0075841058110289955
store_0004,sku_00069,0.0025786580315524427
store_0004,sku_00070,0.03124464559407856
store_0004,sku_00071,0.008449018116054665
store_0004,sku_00072,0.007205175937105275
store_0004,sku_00073,0.02915043829276772
store_0004,sku_00074,0.0106545409872729
store_0004,sku_00075,0.04346857193565296
store_0004,sku_00076,0.0030340650012204004
store_0004,sku_00077,0.013103350658780502
store_0004,sku_00078,0.015818651543644043
store_0004,sku_00079,0.0033926778872085885
store_0004,sku_00080,0.0035511095447781087
store_0004,sku_00081,0.001698006016507191
store_0004,sku_00082,0.1525470926456668
store_0004,sku_00083,0.03774505146264022
store_0004,sku_00084,0.028172569680615354
store_0004,sku_00085,0.05817017720078173
store_0004,sku_00086,0.02071521611393451
store_0004,sku_00087,0.00880377061766835
store_0004,sku_00088,0.003216739628385654
store_0004,sku_00089,0.15734826771880386
store_0004,sku_00090,0.02011103878337139
store_0004,sku_00091,0.008370882229128945
store_0004,sku_00092,0.038567388002110584
store_0004,sku_00093,0.0034106424148122477
