store_id,category,n_rows,mean_actual,mae,rmse,wape,smape,bias
store_0004,Automotive,97,1.1855670103092784,0.015254475606221824,0.036647294782309256,0.01286681855481319,0.7077912752952042,-0.002484058068748916
store_0004,Baby,69,0.36231884057971014,0.0024373578374303137,0.006552142800701359,0.006727107631307666,1.3353220969703814,-0.000240187909335882
store_0004,Bakery,111,1.1081081081081081,0.00782266082576313,0.029261445012706225,0.00705947440373746,0.6884517277966806,-0.004540906161934404
store_0004,Beauty,112,0.23214285714285715,0.002598078008449383,0.009168293090636527,0.011191720651781957,1.626762003240432,-0.0002609430814946252
store_0004,Beverages,140,0.39285714285714285,0.003968987999448476,0.013981300895620226,0.010102878544050665,1.374150008102722,-0.0026421738216612176
store_0004,Dairy,154,2.1233766233766236,0.01538433018193287,0.02907889899189783,0.007245219718708446,0.40818224719771745,-0.00015273248589216582
store_0004,Electronics,139,1.60431654676259,0.023263695817198376,0.06388505601962491,0.014500689321033964,0.6549600122997424,0.011142584917750862
store_0004,Frozen,97,2.195876288659794,0.030228437259832333,0.06115596208207506,0.01376600194461848,0.3187442157232309,0.0019255801088202905
store_0004,Garden,111,2.4144144144144146,0.08594149767511339,0.33303963963677147,0.03559517254454323,0.5551070196136493,-0.005536538219578206
store_0004,Grocery,98,2.061224489795918,0.02409008458801516,0.07750124767601657,0.011687268760522205,0.6382048472078006,0.008184857861094855
store_0004,Health,154,2.168831168831169,0.018588381219179193,0.04173376663908764,0.008570690741777232,0.6035863682006799,0.003511763054603222
store_0004,Home,196,1.433673469387755,0.008586516640362214,0.017137547179016357,0.0059891717491494445,0.5551312167956095,0.0009210424749432336
store_0004,Household,196,0.8622448979591837,0.0062890477993589634,0.014100462237436794,0.007293806915232881,0.8610974418270467,0.00238464305419697
store_0004,Meat,154,1.0194805194805194,0.00716967577651385,0.02101205155860419,0.007032675602440337,0.8475863328898562,-0.0028098264332750925
store_0004,Office,238,1.5168067226890756,0.016401063591818546,0.06021175248330582,0.010812889570229403,0.5348070932135186,-0.00019990860027044964
store_0004,Pet,223,2.336322869955157,0.027680521510322357,0.07981860394659372,0.011847900761615904,0.5795313408261987,0.010040050103876865
store_0004,Produce,112,1.9732142857142858,0.01918825723472802,0.04609385232892732,0.009724365657418724,0.3452068279648556,0.0021391352202531954
store_0004,Seasonal,154,2.772727272727273,0.04157845744876517,0.21065962861350188,0.014995509243816948,0.21595470064516822,-0.025199990035519
store_0004,Toys,139,2.273381294964029,0.03906155684288661,0.13136687730894073,0.017182140510003923,0.5692931511638382,-0.00427227777097712
store_0005,Apparel,98,1.3673469387755102,0.014457568529920452,0.03966438936353657,0.010573445641285106,0.4754612678194277,-0.005143720092688321
store_0005,Automotive,98,1.030612244897959,0.01776452639026875,0.03977344152016523,0.017236867190557798,0.7436845308421571,0.009772441612416125
store_0005,Baby,70,0.4857142857142857,0.004154834528915857,0.01032559692033282,0.008554071088944412,1.2884831467523827,0.0004902712735403188
store_0005,Bakery,112,0.9821428571428571,0.007001923390349163,0.014789824347834627,0.007129231088355511,0.8433456657285193,-0.003754295990463864
store_0005,Beauty,112,0.24107142857142858,0.0024634899554043413,0.012203531171829731,0.010218921296492081,1.5909726023569697,0.0001463275976941451
store_0005,Beverages,140,0.2571428571428571,0.0023023943420885573,0.008690203766893166,0.008953755774788833,1.5875193644091767,0.001226989117835371
store_0005,Dairy,154,2.0194805194805197,0.01776518630068736,0.0456824048760084,0.008796908972044545,0.47262456547889414,-0.003610271192188353
store_0005,Electronics,139,1.1366906474820144,0.00798849929857972,0.019650979074295558,0.007027856977864437,0.7376711931496149,-0.0015674065968583637
store_0005,Frozen,97,2.0412371134020617,0.0178039905953628,0.033168772470980226,0.00872215700883935,0.29571568047436225,0.004061697676360931
store_0005,Garden,112,2.482142857142857,0.029343320543530997,0.07036442791665928,0.01182176942760961,0.5960063309808625,-0.0028798764175630705
store_0005,Grocery,98,1.7346938775510203,0.019447466859364583,0.04636675377011393,0.011210892660104289,0.7000762194338983,-0.002956187469586407
store_0005,Health,154,2.396103896103896,0.029797660394998267,0.09563845805830651,0.012435879948048057,0.44882887537317373,0.004750415133537717
store_0005,Home,195,1.6974358974358974,0.013179173299139759,0.034337506024474655,0.007764165538768135,0.47693502932858817,-0.0029133745482808294
store_0005,Household,196,1.010204081632653,0.007164682894553176,0.01921279469063225,0.00709231236026476,0.6978505922554699,0.0009680983247759969
store_0005,Meat,154,0.935064935064935,0.007647625995243675,0.021932625430255887,0.008178711133802263,0.9387008637668939,0.001138077323094333
store_0005,Office,238,1.2521008403361344,0.011858380456022694,0.03828496669805386,0.00947078707561544,0.7028317106479794,-0.003185145135452625
store_0005,Pet,222,2.490990990990991,0.05235099260902588,0.16949576898215318,0.0210161308484697,0.6569011902804079,-0.015335155903392489
store_0005,Produce,112,1.9910714285714286,0.014708481208558565,0.02617138944401517,0.0073872192616975755,0.3270824570829311,0.00582242866499167
store_0005,Seasonal,154,3.0064935064935066,0.0377303406165066,0.09216266892282746,0.012549616533352086,0.15181656612346986,0.004116265174780267
store_0005,Toys,140,2.492857142857143,0.04134417562757995,0.09075090074971046,0.016585056125676772,0.49601232964855624,0.00663418250175295
